"participant_id","trial_number","condition","fix_duration","key_press","correct_key","correct","rt","correct_response","response"
"ARUA27",0,"hard",413,"control","control",TRUE,662,"red","red"
"ARUA27",1,"easy",467,"alt","alt",TRUE,543,"blue","blue"
"ARUA27",2,"hard",580,"control","alt",FALSE,748,"blue","red"
"ARUA27",3,"hard",455,"alt","alt",TRUE,726,"blue","blue"
"ARUA27",4,"easy",446,"control","alt",FALSE,659,"blue","red"
"ARUA27",5,"easy",406,"alt","alt",TRUE,977,"blue","blue"
"ARUA27",6,"easy",600,"alt","alt",TRUE,933,"blue","blue"
"ARUA27",7,"easy",507,"control","control",TRUE,768,"red","red"
"ARUA27",8,"hard",430,"alt","alt",TRUE,544,"blue","blue"
"ARUA27",9,"easy",412,"control","control",TRUE,830,"red","red"
"ARUA27",10,"hard",497,"alt","control",FALSE,1099,"red","blue"
"ARUA27",11,"easy",442,"control","control",TRUE,741,"red","red"
"ARUA27",12,"easy",581,"alt","alt",TRUE,480,"blue","blue"
"ARUA27",13,"hard",520,"alt","control",FALSE,725,"red","blue"
"ARUA27",14,"easy",503,"control","control",TRUE,689,"red","red"
"ARUA27",15,"easy",413,"alt","alt",TRUE,687,"blue","blue"
"ARUA27",16,"easy",473,"control","control",TRUE,754,"red","red"
"ARUA27",17,"hard",458,"alt","control",FALSE,886,"red","blue"
"ARUA27",18,"hard",582,"control","control",TRUE,456,"red","red"
"ARUA27",19,"hard",462,"alt","alt",TRUE,912,"blue","blue"
"ARUA27",20,"hard",469,"alt","control",FALSE,822,"red","blue"
"ARUA27",21,"easy",439,"alt","alt",TRUE,723,"blue","blue"
"ARUA27",22,"easy",507,"control","control",TRUE,590,"red","red"
"ARUA27",23,"hard",570,"alt","alt",TRUE,576,"blue","blue"
"ARUA27",24,"easy",455,"alt","alt",TRUE,510,"blue","blue"
"ARUA27",25,"easy",578,"control","control",TRUE,534,"red","red"
"ARUA27",26,"easy",499,"alt","alt",TRUE,511,"blue","blue"
"ARUA27",27,"hard",404,"alt","alt",TRUE,734,"blue","blue"
"ARUA27",28,"hard",420,"control","control",TRUE,644,"red","red"
"ARUA27",29,"easy",516,"control","control",TRUE,626,"red","red"
"ARUA27",30,"hard",528,"alt","alt",TRUE,444,"blue","blue"
"ARUA27",31,"easy",431,"alt","control",FALSE,672,"red","blue"
"ARUA27",32,"easy",463,"alt","alt",TRUE,841,"blue","blue"
"ARUA27",33,"easy",575,"control","control",TRUE,736,"red","red"
"ARUA27",34,"hard",422,"alt","control",FALSE,846,"red","blue"
"ARUA27",35,"easy",409,"alt","alt",TRUE,841,"blue","blue"
"ARUA27",36,"easy",486,"control","control",TRUE,1066,"red","red"
"ARUA27",37,"hard",420,"alt","alt",TRUE,1353,"blue","blue"
"ARUA27",38,"easy",406,"alt","alt",TRUE,1026,"blue","blue"
"ARUA27",39,"hard",427,"control","control",TRUE,853,"red","red"
"ARUA27",40,"hard",534,"alt","alt",TRUE,1128,"blue","blue"
"ARUA27",41,"hard",404,"control","control",TRUE,1352,"red","red"
"ARUA27",42,"hard",424,"alt","alt",TRUE,1099,"blue","blue"
"ARUA27",43,"easy",522,"control","control",TRUE,471,"red","red"
"ARUA27",44,"easy",416,"control","control",TRUE,563,"red","red"
"ARUA27",45,"hard",484,"alt","control",FALSE,804,"red","blue"
"ARUA27",46,"hard",447,"control","control",TRUE,822,"red","red"
"ARUA27",47,"easy",544,"alt","alt",TRUE,756,"blue","blue"
"ARUA27",48,"hard",560,"control","control",TRUE,806,"red","red"
"ARUA27",49,"easy",588,"alt","alt",TRUE,646,"blue","blue"
"ARUA27",50,"hard",545,"control","control",TRUE,583,"red","red"
"ARUA27",51,"easy",406,"alt","alt",TRUE,603,"blue","blue"
"ARUA27",52,"easy",592,"control","alt",FALSE,963,"blue","red"
"ARUA27",53,"easy",528,"alt","alt",TRUE,971,"blue","blue"
"ARUA27",54,"hard",489,"alt","control",FALSE,940,"red","blue"
"ARUA27",55,"hard",533,"alt","control",FALSE,538,"red","blue"
"ARUA27",56,"easy",449,"control","control",TRUE,500,"red","red"
"ARUA27",57,"hard",412,"control","alt",FALSE,747,"blue","red"
"ARUA27",58,"easy",420,"alt","alt",TRUE,615,"blue","blue"
"ARUA27",59,"hard",476,"alt","alt",TRUE,606,"blue","blue"
"ARUA27",60,"easy",530,"control","control",TRUE,860,"red","red"
"ARUA27",61,"easy",403,"alt","alt",TRUE,580,"blue","blue"
"ARUA27",62,"hard",516,"control","control",TRUE,1155,"red","red"
"ARUA27",63,"easy",416,"control","control",TRUE,905,"red","red"
"ARUA27",64,"easy",541,"alt","alt",TRUE,634,"blue","blue"
"ARUA27",65,"hard",533,"control","control",TRUE,648,"red","red"
"ARUA27",66,"easy",511,"alt","control",FALSE,1312,"red","blue"
"ARUA27",67,"easy",543,"control","alt",FALSE,721,"blue","red"
"ARUA27",68,"easy",465,"alt","control",FALSE,438,"red","blue"
"ARUA27",69,"hard",436,"alt","alt",TRUE,822,"blue","blue"
"ARUA27",70,"easy",550,"alt","alt",TRUE,1001,"blue","blue"
"ARUA27",71,"hard",549,"alt","alt",TRUE,1025,"blue","blue"
"ARUA27",72,"hard",573,"control","alt",FALSE,1768,"blue","red"
"ARUA27",73,"hard",594,"alt","alt",TRUE,820,"blue","blue"
"ARUA27",74,"easy",431,"control","control",TRUE,536,"red","red"
"ARUA27",75,"hard",481,"alt","control",FALSE,1049,"red","blue"
"ARUA27",76,"hard",587,"control","control",TRUE,516,"red","red"
"ARUA27",77,"easy",490,"alt","alt",TRUE,668,"blue","blue"
"ARUA27",78,"hard",581,"control","alt",FALSE,917,"blue","red"
"ARUA27",79,"easy",422,"control","control",TRUE,558,"red","red"
"ARUA27",80,"hard",529,"alt","alt",TRUE,931,"blue","blue"
"ARUA27",81,"hard",495,"alt","control",FALSE,545,"red","blue"
"ARUA27",82,"easy",486,"alt","alt",TRUE,520,"blue","blue"
"ARUA27",83,"easy",406,"alt","alt",TRUE,608,"blue","blue"
"ARUA27",84,"easy",599,"alt","alt",TRUE,797,"blue","blue"
"ARUA27",85,"easy",450,"control","control",TRUE,731,"red","red"
"ARUA27",86,"easy",462,"alt","alt",TRUE,1055,"blue","blue"
"ARUA27",87,"easy",583,"control","control",TRUE,669,"red","red"
"ARUA27",88,"easy",474,"alt","alt",TRUE,529,"blue","blue"
"ARUA27",89,"hard",557,"alt","alt",TRUE,903,"blue","blue"
"ARUA27",90,"easy",523,"control","alt",FALSE,1085,"blue","red"
"ARUA27",91,"hard",470,"control","control",TRUE,1783,"red","red"
"ARUA27",92,"easy",552,"alt","alt",TRUE,638,"blue","blue"
"ARUA27",93,"easy",577,"alt","alt",TRUE,947,"blue","blue"
"ARUA27",94,"hard",458,"alt","alt",TRUE,799,"blue","blue"
"ARUA27",95,"hard",597,"control","control",TRUE,1296,"red","red"
"ARUA27",96,"hard",468,"control","alt",FALSE,738,"blue","red"
"ARUA27",97,"hard",543,"alt","control",FALSE,726,"red","blue"
"ARUA27",98,"easy",504,"control","control",TRUE,634,"red","red"
"ARUA27",99,"hard",478,"alt","control",FALSE,1497,"red","blue"
"ARUA27",100,"hard",535,"control","control",TRUE,1212,"red","red"
"ARUA27",101,"hard",557,"alt","alt",TRUE,597,"blue","blue"
"ARUA27",102,"easy",534,"control","control",TRUE,856,"red","red"
"ARUA27",103,"easy",436,"alt","alt",TRUE,583,"blue","blue"
"ARUA27",104,"hard",584,"control","alt",FALSE,1105,"blue","red"
"ARUA27",105,"hard",526,"control","control",TRUE,933,"red","red"
"ARUA27",106,"easy",441,"alt","control",FALSE,847,"red","blue"
"ARUA27",107,"easy",543,"alt","alt",TRUE,921,"blue","blue"
"ARUA27",108,"easy",424,"control","control",TRUE,654,"red","red"
"ARUA27",109,"hard",594,"alt","control",FALSE,1129,"red","blue"
"ARUA27",110,"hard",523,"control","control",TRUE,1201,"red","red"
"ARUA27",111,"hard",591,"alt","alt",TRUE,980,"blue","blue"
"ARUA27",112,"easy",451,"control","control",TRUE,720,"red","red"
"ARUA27",113,"easy",563,"alt","alt",TRUE,577,"blue","blue"
"ARUA27",114,"hard",482,"alt","control",FALSE,1175,"red","blue"
"ARUA27",115,"easy",505,"control","control",TRUE,918,"red","red"
"ARUA27",116,"easy",496,"alt","alt",TRUE,531,"blue","blue"
"ARUA27",117,"easy",591,"control","control",TRUE,915,"red","red"
"ARUA27",118,"hard",407,"control","control",TRUE,1004,"red","red"
"ARUA27",119,"hard",456,"alt","alt",TRUE,725,"blue","blue"
"ARUA27",120,"easy",533,"control","control",TRUE,458,"red","red"
"ARUA27",121,"hard",536,"alt","alt",TRUE,682,"blue","blue"
"ARUA27",122,"hard",549,"alt","control",FALSE,824,"red","blue"
"ARUA27",123,"easy",403,"control","control",TRUE,599,"red","red"
"ARUA27",124,"easy",563,"alt","alt",TRUE,807,"blue","blue"
"ARUA27",125,"hard",593,"alt","alt",TRUE,733,"blue","blue"
"ARUA27",126,"easy",527,"control","control",TRUE,803,"red","red"
"ARUA27",127,"hard",486,"alt","control",FALSE,1325,"red","blue"
"ARUA27",128,"easy",495,"control","alt",FALSE,487,"blue","red"
"ARUA27",129,"hard",566,"alt","control",FALSE,1532,"red","blue"
"ARUA27",130,"easy",461,"control","control",TRUE,771,"red","red"
"ARUA27",131,"hard",574,"control","alt",FALSE,1131,"blue","red"
"ARUA27",132,"hard",429,"control","control",TRUE,1034,"red","red"
"ARUA27",133,"easy",469,"alt","control",FALSE,532,"red","blue"
"ARUA27",134,"hard",584,"alt","alt",TRUE,1152,"blue","blue"
"ARUA27",135,"hard",551,"control","control",TRUE,617,"red","red"
"ARUA27",136,"hard",426,"alt","alt",TRUE,1288,"blue","blue"
"ARUA27",137,"hard",471,"control","alt",FALSE,1110,"blue","red"
"ARUA27",138,"hard",553,"alt","alt",TRUE,742,"blue","blue"
"ARUA27",139,"hard",487,"control","control",TRUE,828,"red","red"
"ARUA27",140,"easy",513,"control","control",TRUE,658,"red","red"
"ARUA27",141,"hard",566,"alt","control",FALSE,553,"red","blue"
"ARUA27",142,"hard",518,"alt","alt",TRUE,1158,"blue","blue"
"ARUA27",143,"easy",500,"alt","alt",TRUE,850,"blue","blue"
"ARUA27",144,"easy",442,"control","control",TRUE,663,"red","red"
"ARUA27",145,"hard",582,"alt","control",FALSE,708,"red","blue"
"ARUA27",146,"easy",498,"control","control",TRUE,482,"red","red"
"ARUA27",147,"easy",447,"alt","alt",TRUE,531,"blue","blue"
"ARUA27",148,"hard",426,"control","control",TRUE,654,"red","red"
"ARUA27",149,"hard",466,"control","control",TRUE,866,"red","red"
"ARUA27",150,"hard",508,"alt","alt",TRUE,1039,"blue","blue"
"ARUA27",151,"hard",435,"alt","alt",TRUE,765,"blue","blue"
"ARUA27",152,"easy",466,"alt","alt",TRUE,533,"blue","blue"
"ARUA27",153,"easy",590,"control","control",TRUE,568,"red","red"
"ARUA27",154,"easy",425,"alt","alt",TRUE,536,"blue","blue"
"ARUA27",155,"easy",569,"alt","alt",TRUE,615,"blue","blue"
"ARUA27",156,"easy",542,"alt","alt",TRUE,514,"blue","blue"
"ARUA27",157,"hard",510,"control","alt",FALSE,721,"blue","red"
"ARUA27",158,"hard",569,"alt","alt",TRUE,970,"blue","blue"
"ARUA27",159,"easy",436,"control","control",TRUE,590,"red","red"
"ARUA27",160,"hard",549,"control","control",TRUE,429,"red","red"
"ARUA27",161,"hard",463,"control","control",TRUE,934,"red","red"
"ARUA27",162,"hard",448,"alt","alt",TRUE,1296,"blue","blue"
"ARUA27",163,"easy",451,"control","control",TRUE,761,"red","red"
"ARUA27",164,"hard",533,"alt","control",FALSE,883,"red","blue"
"ARUA27",165,"easy",583,"control","control",TRUE,537,"red","red"
"ARUA27",166,"hard",594,"alt","alt",TRUE,673,"blue","blue"
"ARUA27",167,"hard",542,"alt","control",FALSE,867,"red","blue"
"ARUA27",168,"easy",570,"alt","alt",TRUE,862,"blue","blue"
"ARUA27",169,"easy",477,"alt","alt",TRUE,597,"blue","blue"
"ARUA27",170,"hard",544,"alt","alt",TRUE,799,"blue","blue"
"ARUA27",171,"hard",595,"alt","alt",TRUE,851,"blue","blue"
"ARUA27",172,"easy",542,"control","control",TRUE,764,"red","red"
"ARUA27",173,"hard",509,"alt","alt",TRUE,972,"blue","blue"
"ARUA27",174,"hard",483,"alt","control",FALSE,995,"red","blue"
"ARUA27",175,"hard",402,"control","alt",FALSE,724,"blue","red"
"ARUA27",176,"easy",584,"alt","alt",TRUE,494,"blue","blue"
"ARUA27",177,"hard",589,"control","control",TRUE,803,"red","red"
"ARUA27",178,"easy",574,"alt","alt",TRUE,567,"blue","blue"
"ARUA27",179,"easy",416,"control","control",TRUE,389,"red","red"
"ARUA27",180,"hard",586,"control","control",TRUE,1431,"red","red"
"ARUA27",181,"hard",571,"alt","alt",TRUE,722,"blue","blue"
"ARUA27",182,"easy",535,"control","alt",FALSE,1103,"blue","red"
"ARUA27",183,"hard",547,"alt","alt",TRUE,634,"blue","blue"
"ARUA27",184,"easy",437,"control","control",TRUE,639,"red","red"
"ARUA27",185,"easy",441,"alt","alt",TRUE,498,"blue","blue"
"ARUA27",186,"hard",413,"alt","alt",TRUE,705,"blue","blue"
"ARUA27",187,"easy",583,"control","control",TRUE,543,"red","red"
"ARUA27",188,"hard",521,"alt","alt",TRUE,746,"blue","blue"
"ARUA27",189,"hard",501,"alt","alt",TRUE,1170,"blue","blue"
"ARUA27",190,"hard",443,"control","alt",FALSE,872,"blue","red"
"ARUA27",191,"hard",503,"control","control",TRUE,1276,"red","red"
"ARUA27",192,"hard",406,"alt","control",FALSE,1061,"red","blue"
"ARUA27",193,"easy",452,"control","control",TRUE,771,"red","red"
"ARUA27",194,"hard",407,"alt","alt",TRUE,845,"blue","blue"
"ARUA27",195,"easy",575,"control","control",TRUE,608,"red","red"
"ARUA27",196,"easy",479,"alt","control",FALSE,728,"red","blue"
"ARUA27",197,"easy",455,"control","control",TRUE,477,"red","red"
"ARUA27",198,"easy",437,"control","control",TRUE,575,"red","red"
"ARUA27",199,"easy",585,"alt","alt",TRUE,633,"blue","blue"
"ERII33",0,"easy",505,"control","control",TRUE,751,"red","red"
"ERII33",1,"hard",593,"control","control",TRUE,1243,"red","red"
"ERII33",2,"easy",523,"alt","alt",TRUE,812,"blue","blue"
"ERII33",3,"easy",484,"control","control",TRUE,956,"red","red"
"ERII33",4,"easy",471,"control","control",TRUE,1172,"red","red"
"ERII33",5,"hard",575,"control","alt",FALSE,1403,"blue","red"
"ERII33",6,"hard",530,"alt","control",FALSE,945,"red","blue"
"ERII33",7,"easy",468,"control","control",TRUE,1212,"red","red"
"ERII33",8,"easy",471,"control","control",TRUE,861,"red","red"
"ERII33",9,"hard",523,"control","control",TRUE,788,"red","red"
"ERII33",10,"easy",481,"control","control",TRUE,803,"red","red"
"ERII33",11,"hard",591,"control","alt",FALSE,708,"blue","red"
"ERII33",12,"hard",504,"control","alt",FALSE,1565,"blue","red"
"ERII33",13,"hard",539,"alt","alt",TRUE,2564,"blue","blue"
"ERII33",14,"easy",548,"alt","alt",TRUE,736,"blue","blue"
"ERII33",15,"hard",542,"control","control",TRUE,1049,"red","red"
"ERII33",16,"easy",568,"control","control",TRUE,825,"red","red"
"ERII33",17,"hard",424,"alt","alt",TRUE,908,"blue","blue"
"ERII33",18,"hard",525,"control","alt",FALSE,1315,"blue","red"
"ERII33",19,"hard",496,"alt","alt",TRUE,1345,"blue","blue"
"ERII33",20,"easy",549,"alt","alt",TRUE,725,"blue","blue"
"ERII33",21,"hard",534,"control","control",TRUE,1302,"red","red"
"ERII33",22,"hard",461,"alt","alt",TRUE,984,"blue","blue"
"ERII33",23,"hard",401,"control","alt",FALSE,2233,"blue","red"
"ERII33",24,"easy",435,"alt","alt",TRUE,1527,"blue","blue"
"ERII33",25,"easy",552,"control","control",TRUE,1094,"red","red"
"ERII33",26,"hard",574,"control","control",TRUE,993,"red","red"
"ERII33",27,"easy",453,"control","control",TRUE,1200,"red","red"
"ERII33",28,"easy",421,"alt","alt",TRUE,1060,"blue","blue"
"ERII33",29,"easy",564,"control","control",TRUE,1068,"red","red"
"ERII33",30,"easy",510,"control","control",TRUE,866,"red","red"
"ERII33",31,"easy",559,"alt","alt",TRUE,920,"blue","blue"
"ERII33",32,"hard",422,"control","control",TRUE,1245,"red","red"
"ERII33",33,"hard",564,"control","control",TRUE,755,"red","red"
"ERII33",34,"easy",596,"alt","alt",TRUE,753,"blue","blue"
"ERII33",35,"easy",480,"alt","alt",TRUE,685,"blue","blue"
"ERII33",36,"easy",401,"control","control",TRUE,689,"red","red"
"ERII33",37,"easy",496,"control","control",TRUE,960,"red","red"
"ERII33",38,"hard",566,"control","control",TRUE,939,"red","red"
"ERII33",39,"hard",562,"control","control",TRUE,1321,"red","red"
"ERII33",40,"hard",509,"control","alt",FALSE,1757,"blue","red"
"ERII33",41,"hard",454,"control","control",TRUE,2274,"red","red"
"ERII33",42,"hard",438,"alt","alt",TRUE,934,"blue","blue"
"ERII33",43,"easy",518,"alt","alt",TRUE,1421,"blue","blue"
"ERII33",44,"easy",558,"control","control",TRUE,1114,"red","red"
"ERII33",45,"hard",492,"control","alt",FALSE,1513,"blue","red"
"ERII33",46,"hard",444,"alt","alt",TRUE,791,"blue","blue"
"ERII33",47,"hard",478,"control","alt",FALSE,1052,"blue","red"
"ERII33",48,"easy",575,"control","control",TRUE,932,"red","red"
"ERII33",49,"easy",437,"alt","alt",TRUE,811,"blue","blue"
"ERII33",50,"hard",550,"control","control",TRUE,1497,"red","red"
"ERII33",51,"easy",499,"control","control",TRUE,891,"red","red"
"ERII33",52,"easy",471,"alt","alt",TRUE,738,"blue","blue"
"ERII33",53,"easy",421,"alt","alt",TRUE,996,"blue","blue"
"ERII33",54,"hard",448,"control","alt",FALSE,1439,"blue","red"
"ERII33",55,"hard",439,"alt","control",FALSE,966,"red","blue"
"ERII33",56,"hard",453,"control","control",TRUE,1068,"red","red"
"ERII33",57,"easy",555,"alt","alt",TRUE,773,"blue","blue"
"ERII33",58,"easy",519,"control","control",TRUE,741,"red","red"
"ERII33",59,"hard",560,"alt","alt",TRUE,650,"blue","blue"
"ERII33",60,"easy",419,"alt","alt",TRUE,809,"blue","blue"
"ERII33",61,"easy",481,"control","control",TRUE,616,"red","red"
"ERII33",62,"easy",530,"alt","alt",TRUE,767,"blue","blue"
"ERII33",63,"hard",564,"control","control",TRUE,1214,"red","red"
"ERII33",64,"easy",542,"alt","alt",TRUE,924,"blue","blue"
"ERII33",65,"easy",525,"control","control",TRUE,687,"red","red"
"ERII33",66,"hard",447,"control","control",TRUE,897,"red","red"
"ERII33",67,"hard",453,"control","control",TRUE,759,"red","red"
"ERII33",68,"easy",575,"control","control",TRUE,534,"red","red"
"ERII33",69,"hard",492,"control","alt",FALSE,844,"blue","red"
"ERII33",70,"hard",409,"control","control",TRUE,637,"red","red"
"ERII33",71,"hard",556,"control","control",TRUE,769,"red","red"
"ERII33",72,"hard",493,"control","control",TRUE,804,"red","red"
"ERII33",73,"easy",447,"control","control",TRUE,711,"red","red"
"ERII33",74,"hard",414,"alt","alt",TRUE,1949,"blue","blue"
"ERII33",75,"easy",553,"alt","alt",TRUE,791,"blue","blue"
"ERII33",76,"easy",530,"control","control",TRUE,726,"red","red"
"ERII33",77,"hard",458,"control","alt",FALSE,2178,"blue","red"
"ERII33",78,"hard",451,"alt","control",FALSE,1281,"red","blue"
"ERII33",79,"easy",494,"control","control",TRUE,887,"red","red"
"ERII33",80,"easy",566,"alt","alt",TRUE,793,"blue","blue"
"ERII33",81,"easy",563,"control","control",TRUE,598,"red","red"
"ERII33",82,"easy",430,"control","control",TRUE,656,"red","red"
"ERII33",83,"easy",406,"alt","alt",TRUE,868,"blue","blue"
"ERII33",84,"hard",468,"alt","alt",TRUE,829,"blue","blue"
"ERII33",85,"hard",529,"control","control",TRUE,709,"red","red"
"ERII33",86,"easy",442,"alt","alt",TRUE,787,"blue","blue"
"ERII33",87,"hard",530,"control","alt",FALSE,1462,"blue","red"
"ERII33",88,"easy",563,"control","control",TRUE,1131,"red","red"
"ERII33",89,"easy",433,"control","control",TRUE,888,"red","red"
"ERII33",90,"easy",433,"alt","alt",TRUE,685,"blue","blue"
"ERII33",91,"hard",589,"control","alt",FALSE,1027,"blue","red"
"ERII33",92,"hard",581,"alt","alt",TRUE,701,"blue","blue"
"ERII33",93,"easy",435,"alt","alt",TRUE,679,"blue","blue"
"ERII33",94,"hard",447,"control","control",TRUE,1555,"red","red"
"ERII33",95,"easy",445,"control","control",TRUE,887,"red","red"
"ERII33",96,"hard",600,"control","control",TRUE,1808,"red","red"
"ERII33",97,"easy",408,"alt","alt",TRUE,689,"blue","blue"
"ERII33",98,"hard",578,"control","control",TRUE,858,"red","red"
"ERII33",99,"easy",414,"control","control",TRUE,918,"red","red"
"ERII33",100,"easy",548,"alt","alt",TRUE,1061,"blue","blue"
"ERII33",101,"hard",588,"control","alt",FALSE,970,"blue","red"
"ERII33",102,"hard",598,"alt","alt",TRUE,1462,"blue","blue"
"ERII33",103,"easy",407,"alt","alt",TRUE,674,"blue","blue"
"ERII33",104,"easy",448,"control","control",TRUE,668,"red","red"
"ERII33",105,"hard",492,"control","control",TRUE,1196,"red","red"
"ERII33",106,"hard",401,"control","control",TRUE,1082,"red","red"
"ERII33",107,"hard",440,"control","control",TRUE,1159,"red","red"
"ERII33",108,"easy",513,"control","control",TRUE,842,"red","red"
"ERII33",109,"hard",581,"control","alt",FALSE,1415,"blue","red"
"ERII33",110,"easy",422,"alt","alt",TRUE,955,"blue","blue"
"ERII33",111,"easy",569,"alt","alt",TRUE,822,"blue","blue"
"ERII33",112,"easy",414,"alt","alt",TRUE,777,"blue","blue"
"ERII33",113,"hard",434,"control","control",TRUE,1947,"red","red"
"ERII33",114,"easy",578,"control","control",TRUE,1347,"red","red"
"ERII33",115,"easy",493,"alt","alt",TRUE,709,"blue","blue"
"ERII33",116,"hard",407,"control","alt",FALSE,2010,"blue","red"
"ERII33",117,"hard",413,"alt","alt",TRUE,804,"blue","blue"
"ERII33",118,"hard",565,"alt","alt",TRUE,1170,"blue","blue"
"ERII33",119,"hard",525,"control","control",TRUE,1790,"red","red"
"ERII33",120,"easy",493,"alt","alt",TRUE,984,"blue","blue"
"ERII33",121,"hard",542,"control","alt",FALSE,2287,"blue","red"
"ERII33",122,"easy",403,"alt","alt",TRUE,1019,"blue","blue"
"ERII33",123,"hard",567,"alt","alt",TRUE,1339,"blue","blue"
"ERII33",124,"easy",548,"alt","alt",TRUE,922,"blue","blue"
