"participant" "block" "trial" "screenID" "setsize" "nTarget" "nDistractor" "layout" "colorCon" "radius" "cueType" "cueColor" "condition" "ratio" "correct" "acc" "RT" "response"
"1546" 10 1 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2377 "arrowdown"
"1547" 10 1 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2380 "arrowup"
"1548" 10 1 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2953 "arrowdown"
"1549" 10 1 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2861 "arrowup"
"1550" 10 1 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2238 "arrowup"
"1551" 10 1 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2160 "arrowup"
"1552" 10 1 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1820 "arrowdown"
"1553" 10 1 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2633 "arrowdown"
"1554" 10 1 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2508 "arrowup"
"1555" 10 1 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2476 "arrowup"
"1556" 10 1 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1740 "arrowdown"
"1557" 10 1 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2790 "arrowdown"
"1558" 10 1 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1832 "arrowdown"
"1559" 10 1 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1727 "arrowdown"
"1560" 10 1 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2660 "arrowup"
"1561" 10 1 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2125 "arrowdown"
"1562" 10 1 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2364 "arrowup"
"1563" 10 1 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1997 "arrowdown"
"1564" 10 1 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1932 "arrowdown"
"1565" 10 1 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2447 "arrowup"
"1566" 10 1 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2956 "arrowup"
"1567" 10 1 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2696 "arrowup"
"1568" 10 1 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2693 "arrowdown"
"1569" 10 1 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2873 "arrowdown"
"1570" 10 1 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2770 "arrowdown"
"1571" 10 1 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2401 "arrowdown"
"1572" 10 1 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1772 "arrowup"
"1573" 10 1 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2849 "arrowdown"
"1574" 10 1 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2121 "arrowdown"
"1575" 10 1 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2744 "arrowup"
"1576" 10 1 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2550 "arrowdown"
"1577" 10 1 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2114 "arrowup"
"1578" 10 1 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1893 "arrowup"
"1579" 10 1 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2091 "arrowup"
"1580" 10 1 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2187 "arrowup"
"1581" 10 1 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1695 "arrowup"
"1582" 10 1 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2885 "arrowup"
"1583" 10 1 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1874 "arrowdown"
"1584" 10 1 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2959 "arrowup"
"1585" 10 1 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2403 "arrowup"
"1586" 10 1 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2835 "arrowup"
"1587" 10 1 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2897 "arrowup"
"1588" 10 1 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2697 "arrowup"
"1589" 10 2 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2855 "arrowdown"
"1590" 10 2 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1832 "arrowup"
"1591" 10 2 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2799 "arrowup"
"1592" 10 2 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2594 "arrowdown"
"1593" 10 2 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2665 "arrowdown"
"1594" 10 2 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2266 "arrowup"
"1595" 10 2 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2398 "arrowup"
"1596" 10 2 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1963 "arrowdown"
"1597" 10 2 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2284 "arrowup"
"1598" 10 2 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2146 "arrowup"
"1599" 10 2 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1738 "arrowdown"
"1600" 10 2 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2220 "arrowup"
"1601" 10 2 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1992 "arrowdown"
"1602" 10 2 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1670 "arrowdown"
"1603" 10 2 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2225 "arrowdown"
"1604" 10 2 18 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1839 "arrowdown"
"1605" 10 2 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1387 "arrowdown"
"1606" 10 2 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1755 "arrowdown"
"1607" 10 2 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1751 "arrowdown"
"1608" 10 2 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1365 "arrowdown"
"1609" 10 2 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1854 "arrowup"
"1610" 10 2 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1519 "arrowdown"
"1611" 10 2 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2827 "arrowdown"
"1612" 10 2 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2749 "arrowup"
"1613" 10 2 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2413 "arrowup"
"1614" 10 2 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2064 "arrowdown"
"1615" 10 2 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1457 "arrowup"
"1616" 10 2 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2888 "arrowup"
"1617" 10 2 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2199 "arrowup"
"1618" 10 2 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1983 "arrowdown"
"1619" 10 2 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1937 "arrowdown"
"1620" 10 2 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2215 "arrowup"
"1621" 10 2 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2661 "arrowdown"
"1622" 10 2 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2978 "arrowdown"
"1623" 10 2 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2115 "arrowdown"
"1624" 10 2 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2044 "arrowdown"
"1625" 10 2 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2033 "arrowdown"
"1626" 10 2 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2050 "arrowdown"
"1627" 10 2 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2173 "arrowup"
"1628" 10 2 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1991 "arrowup"
"1629" 10 2 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1783 "arrowdown"
"1630" 10 2 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2306 "arrowdown"
"1631" 10 2 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 2372 "arrowup"
"1632" 10 2 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2793 "arrowdown"
"1633" 10 2 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1680 "arrowup"
"1634" 10 2 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1626 "arrowup"
"1635" 10 2 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 1383 "arrowdown"
"1636" 10 2 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 1 1471 "arrowup"
"1637" 10 2 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowup" 0 2998 "arrowdown"
"1638" 10 2 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "positive" "even" "arrowdown" 1 2156 "arrowdown"
"1639" 11 0 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1521 "arrowup"
"1640" 11 0 2 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2080 "arrowdown"
"1641" 11 0 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1696 "arrowup"
"1642" 11 0 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1144 "arrowup"
"1643" 11 0 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1661 "arrowdown"
"1644" 11 0 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2061 "arrowdown"
"1645" 11 0 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2391 "arrowup"
"1646" 11 0 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1122 "arrowup"
"1647" 11 0 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1226 "arrowup"
"1648" 11 0 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1308 "arrowdown"
"1649" 11 0 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2171 "arrowdown"
"1650" 11 0 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1381 "arrowup"
"1651" 11 0 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1111 "arrowdown"
"1652" 11 0 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1319 "arrowdown"
"1653" 11 0 16 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1088 "arrowup"
"1654" 11 0 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1018 "arrowdown"
"1655" 11 0 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2356 "arrowup"
"1656" 11 0 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1126 "arrowup"
"1657" 11 0 21 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 988 "arrowdown"
"1658" 11 0 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2108 "arrowup"
"1659" 11 0 23 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1153 "arrowdown"
"1660" 11 0 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1044 "arrowdown"
"1661" 11 0 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2470 "arrowup"
"1662" 11 0 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2615 "arrowup"
"1663" 11 0 27 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1315 "arrowdown"
"1664" 11 0 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1850 "arrowdown"
"1665" 11 0 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1039 "arrowup"
"1666" 11 0 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1449 "arrowdown"
"1667" 11 0 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1128 "arrowdown"
"1668" 11 0 32 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1422 "arrowup"
"1669" 11 0 33 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2942 "arrowup"
"1670" 11 0 34 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2477 "arrowup"
"1671" 11 0 35 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2025 "arrowdown"
"1672" 11 0 36 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2530 "arrowdown"
"1673" 11 0 37 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1631 "arrowup"
"1674" 11 0 38 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1128 "arrowup"
"1675" 11 0 39 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1390 "arrowdown"
"1676" 11 0 40 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2797 "arrowup"
"1677" 11 0 41 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1033 "arrowdown"
"1678" 11 0 42 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1185 "arrowup"
"1679" 11 0 43 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1576 "arrowup"
"1680" 11 0 44 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2424 "arrowdown"
"1681" 11 0 45 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1330 "arrowup"
"1682" 11 0 46 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2073 "arrowdown"
"1683" 11 0 47 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2590 "arrowdown"
"1684" 11 0 48 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2990 "arrowup"
"1685" 11 0 49 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 2227 "arrowup"
"1686" 11 0 50 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1589 "arrowdown"
"1687" 11 0 51 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1858 "arrowup"
"1688" 11 0 52 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1823 "arrowdown"
"1689" 11 0 53 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2378 "arrowdown"
"1690" 11 0 54 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1432 "arrowdown"
"1691" 11 0 55 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1952 "arrowup"
"1692" 11 0 56 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowup" 1 1623 "arrowup"
"1693" 11 0 57 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 2098 "arrowdown"
"1694" 11 0 58 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1841 "arrowdown"
"1695" 11 0 59 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "negative" "even" "arrowdown" 1 1973 "arrowdown"
"1696" 11 1 0 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2199 "arrowdown"
"1697" 11 1 1 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1324 "arrowup"
"1698" 11 1 3 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 946 "arrowdown"
"1699" 11 1 4 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1386 "arrowup"
"1700" 11 1 5 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1511 "arrowdown"
"1701" 11 1 6 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2626 "arrowdown"
"1702" 11 1 7 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1809 "arrowdown"
"1703" 11 1 8 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 2952 "arrowdown"
"1704" 11 1 9 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1583 "arrowdown"
"1705" 11 1 10 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1218 "arrowdown"
"1706" 11 1 11 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2795 "arrowup"
"1707" 11 1 12 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2363 "arrowup"
"1708" 11 1 13 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1201 "arrowup"
"1709" 11 1 14 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2626 "arrowup"
"1710" 11 1 15 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1715 "arrowup"
"1711" 11 1 17 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1769 "arrowup"
"1712" 11 1 19 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1042 "arrowdown"
"1713" 11 1 20 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1912 "arrowdown"
"1714" 11 1 22 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2904 "arrowup"
"1715" 11 1 24 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1375 "arrowdown"
"1716" 11 1 25 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1874 "arrowdown"
"1717" 11 1 26 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowdown" 1 1201 "arrowdown"
"1718" 11 1 28 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2121 "arrowup"
"1719" 11 1 29 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2599 "arrowup"
"1720" 11 1 30 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 2141 "arrowup"
"1721" 11 1 31 "judge" 12 6 6 "intermixed" "random" "large" "color" NA "neutral" "even" "arrowup" 1 1283 "arrowup"
